domain,table,candidate_domain,flow_usage,semantic_role_in_flow,fields_in_flow,rule_hints,risk_hints,mutations_observed,table_context,evidence_refs,read_references,write_references,validation_status
additional-services-request-management,dav_entidademisora,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",entidademisora,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_entidademisora` | Entidad emisora seleccionable. | `dav_entidademisoratramite` | Area/tramite dependiente de entidad emisora. | `dav_entidademisoratramitetipo` | Relacion entre tramite de entidad emisora y tipo de tramite disponible.,EV-SQL_QUERY-16504425CA5235 .data_base/asgard.sql:17779 READS access to dav_entidademisoratramite | EV-SQL_QUERY-F04ADE65DC95AE .data_base/asgard.sql:17779 READS access to dav_entidademisoratramitetipo | EV-SQL_QUERY-027E19396FBA04 .data_base/asgard.sql:17881 READS access to dav_entidademisora | EV-SQL_QUERY-932E794793CBF5 .data_base/asgard.sql:17881 READS access to dav_entidademisoratramite | EV-SQL_QUERY-769A49715DF903 .data_base/asgard.sql:17887 READS access to dav_entidademisoratramite | EV-SQL_QUERY-D573CCCBC2FD54 .data_base/asgard.sql:17887 READS access to dav_entidademisora | EV-SQL_QUERY-2F109E6A857EA9 .data_base/asgard.sql:17947 READS access to dav_entidademisora | EV-SQL_QUERY-804E58C162565F index_archivos/controllers/SolicitudClass.php:286 READS access to dav_entidademisoratramitetipo | EV-SQL_QUERY-7E97B1E7869D02 index_archivos/controllers/SolicitudClass.php:287 READS access to dav_entidademisoratramite | EV-SQL_QUERY-343BF670CF9609 index_archivos/controllers/SolicitudClass.php:288 READS access to dav_entidademisora | EV-SQL_QUERY-1FD4E8940212F3 index_archivos/logistica/CotizacionClass.php:1632 READS access to dav_entidademisora | EV-SQL_QUERY-DBDCA53A7C9650 index_archivos/tramites_json.php:13 READS access to dav_entidademisoratramite | EV-SQL_QUERY-415D7F5F7B600F index_archivos/tramites_json.php:31 READS access to dav_entidademisoratramitetipo,3,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
additional-services-request-management,dav_entidademisoratramite,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",entidademisoratramite,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_entidademisoratramite` | Area/tramite dependiente de entidad emisora. | `dav_entidademisoratramitetipo` | Relacion entre tramite de entidad emisora y tipo de tramite disponible.,EV-SQL_QUERY-16504425CA5235 .data_base/asgard.sql:17779 READS access to dav_entidademisoratramite | EV-SQL_QUERY-F04ADE65DC95AE .data_base/asgard.sql:17779 READS access to dav_entidademisoratramitetipo | EV-SQL_QUERY-932E794793CBF5 .data_base/asgard.sql:17881 READS access to dav_entidademisoratramite | EV-SQL_QUERY-769A49715DF903 .data_base/asgard.sql:17887 READS access to dav_entidademisoratramite | EV-SQL_QUERY-804E58C162565F index_archivos/controllers/SolicitudClass.php:286 READS access to dav_entidademisoratramitetipo | EV-SQL_QUERY-7E97B1E7869D02 index_archivos/controllers/SolicitudClass.php:287 READS access to dav_entidademisoratramite | EV-SQL_QUERY-DBDCA53A7C9650 index_archivos/tramites_json.php:13 READS access to dav_entidademisoratramite | EV-SQL_QUERY-415D7F5F7B600F index_archivos/tramites_json.php:31 READS access to dav_entidademisoratramitetipo,3,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
additional-services-request-management,dav_entidademisoratramitetipo,dav,REFERENCE_OR_STATE_CATALOG,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_entidademisoratramitetipo` | Relacion entre tramite de entidad emisora y tipo de tramite disponible.,EV-SQL_QUERY-F04ADE65DC95AE .data_base/asgard.sql:17779 READS access to dav_entidademisoratramitetipo | EV-SQL_QUERY-804E58C162565F index_archivos/controllers/SolicitudClass.php:286 READS access to dav_entidademisoratramitetipo | EV-SQL_QUERY-415D7F5F7B600F index_archivos/tramites_json.php:31 READS access to dav_entidademisoratramitetipo,3,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
additional-services-request-management,dav_tipotramite,dav,REFERENCE_OR_STATE_CATALOG,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",tipotramite,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_tipotramite` | Tipo de tramite y `hash_tramite`.,EV-SQL_QUERY-5EC4C522C14DFB .data_base/asgard.sql:17779 READS access to dav_tipotramite | EV-SQL_QUERY-E348A579881F3B .data_base/asgard.sql:17881 READS access to dav_tipotramite | EV-SQL_QUERY-DD31A080BEA550 .data_base/asgard.sql:17887 READS access to dav_tipotramite | EV-SQL_QUERY-A6A0665DF60C01 .data_base/asgard.sql:17947 READS access to dav_tipotramite | EV-SQL_QUERY-60D3AECF2BCCF0 .data_base/asgard.sql:29732 READS access to dav_tipotramite | EV-SQL_QUERY-C622EEF9ED3E38 .data_base/asgard.sql:29924 READS access to dav_tipotramite | EV-SQL_QUERY-E2D485FFFFC420 index_archivos/controllers/SolicitudClass.php:289 READS access to dav_tipotramite | EV-SQL_QUERY-4F50386346AB56 index_archivos/tramites_json.php:33 READS access to dav_tipotramite,3,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
additional-services-request-management,dav_tramites,dav,REPORTING_READ_MODEL,Modelo de lectura o fuente de reporteria del flujo.,,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"`.data_base/asgard.sql` | Tablas/vistas `ages_solicitudes_asesoria_gestion`, `dav_tramites`, `v_solicitudes_asesoria_gestion`, `v_reporte_general_asesoria_gestion`. | `dav_tramites` | Tramites/servicios asociados a solicitud.",EV-SQL_QUERY-40238C6A650CC3 .data_base/asgard.sql:17881 READS access to dav_tramites | EV-SQL_QUERY-2A41FD32302BBF .data_base/asgard.sql:17887 READS access to dav_tramites | EV-SQL_QUERY-DDB4758722A025 .data_base/asgard.sql:17947 READS access to dav_tramites | EV-SQL_QUERY-2CE3F8259E39D1 .data_base/asgard.sql:29731 READS access to dav_tramites | EV-SQL_QUERY-1B1DBABC4533B4 .data_base/asgard.sql:29857 READS access to dav_tramites | EV-SQL_QUERY-2130659483C90E .data_base/asgard.sql:29923 READS access to dav_tramites | EV-SQL_QUERY-D0A005B3C04BA6 .data_base/asgard.sql:30005 READS access to dav_tramites | EV-SQL_QUERY-1F7491A3C29E0B .data_base/asgard.sql:44802 READS access to dav_tramites | EV-SQL_QUERY-0322EF953441C2 .data_base/asgard.sql:45191 READS access to dav_tramites | EV-SQL_QUERY-F2DF330432DB36 .data_base/asgard.sql:46653 READS access to dav_tramites,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
additional-services-request-management,logis_embarques,logis,REPORTING_READ_MODEL,Modelo de lectura o fuente de reporteria del flujo.,"fecha_finalizacion, idExchange",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,| `fecha_finalizacion` en `logis_embarques` | | `logis_embarques.fecha_finalizacion` | Bloquea alta de servicios en embarque finalizado. | Bloqueo por embarque finalizado | `servicios-adicionales.php` | Consulta `logis_embarques.fecha_finalizacion`.,EV-SQL_QUERY-271B8BADD753C8 .data_base/asgard.sql:17875 READS access to logis_embarques | EV-SQL_QUERY-D92F1F70034698 .data_base/asgard.sql:17893 READS access to logis_embarquesrutas | EV-SQL_QUERY-E8DE6726227583 .data_base/asgard.sql:17893 READS access to logis_embarques | EV-SQL_QUERY-B25606C135A1C8 .data_base/asgard.sql:17923 READS access to logis_embarques | EV-SQL_QUERY-CBB063520AFA05 .data_base/asgard.sql:17959 READS access to logis_embarques | EV-SQL_QUERY-A35253FEB1CECF .data_base/asgard.sql:17965 READS access to logis_embarques | EV-SQL_QUERY-80B5E9CE461C31 .data_base/asgard.sql:27606 READS access to logis_embarques | EV-SQL_QUERY-4978218240EA46 .data_base/asgard.sql:27633 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-60AC62FAA187C1 .data_base/asgard.sql:27635 READS access to logis_embarques | EV-SQL_QUERY-9DEFE51A0B28A9 .data_base/asgard.sql:27654 READS access to logis_embarques | EV-SQL_QUERY-A49876BFD6250D .data_base/asgard.sql:27706 READS access to logis_embarquescontenedor | EV-SQL_QUERY-2DE4F47B10C829 .data_base/asgard.sql:27708 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-C3079BF6B949F1 .data_base/asgard.sql:27709 READS access to logis_embarques | EV-SQL_QUERY-B1EEEAC9F071AC .data_base/asgard.sql:27828 READS access to logis_embarques | EV-SQL_QUERY-6AE15DB22CB672 .data_base/asgard.sql:27842 READS access to logis_embarquesoperador | EV-SQL_QUERY-32CA859D40E137 .data_base/asgard.sql:27881 READS access to logis_embarques | EV-SQL_QUERY-2442CE0D04F1C1 .data_base/asgard.sql:27909 READS access to logis_embarques | EV-SQL_QUERY-97E34133F86A8C .data_base/asgard.sql:27936 READS access to logis_embarques | EV-SQL_QUERY-D27A2F192A53E5 .data_base/asgard.sql:27980 READS access to logis_embarques | EV-SQL_QUERY-D1662921139B74 .data_base/asgard.sql:29207 READS access to logis_embarques,25,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_asesoria_gestion_carpetas,ages,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"deleted_at, fecha_asignacion",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,"- Las carpetas asociadas quedan en `ages_asesoria_gestion_carpetas`. | `ages_asesoria_gestion_carpetas` | Carpeta GE asociada: carpeta, DUI, recepcion, chasis, ciudad, cliente, agencia, propietario, estado, asignacion y facturacion.",index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,2,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_estados,ages,REFERENCE_OR_STATE_CATALOG,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",estado,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,`ages_estados` | Catalogo de estados de solicitud. | El dump contiene una vista con mapeo de estados 1 a 8 que debe reconciliarse con `ages_estados`.,index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_etapa,ages,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",etapa,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,`ages_etapa` | Catalogo de etapas de carpeta/tramite.,index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_observaciones_tramites,ages,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",deleted_at,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,"`ages_observaciones_tramites` | Observaciones de tramite con tipo, detalle, adjunto y auditoria.",index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_pagos_detalle,ages,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"ages_caso_id, deleted_at",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,`ages_pagos_detalle` | Detalle de pagos/costos vinculados a carpeta AGES.,index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_solicitudes_asesoria_gestion,ages,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"adjunto_anulacion, casos_previos_id, deleted_at, embarque_id, exchange_id, fecha_cierre, fecha_enviado, fecha_finalizacion, fecha_inicio_proceso, fecha_inicio_revision, motivo_anulacion, responsable_cierre_id",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,"La solicitud queda registrada en `ages_solicitudes_asesoria_gestion`. | `ages_solicitudes_asesoria_gestion` | Cabecera de solicitud: solicitante, cliente, caso, caso previo, embarque, linea, notas, estado, exchange, fechas de ciclo y cierre.",index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,2,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_valoracion_costo_parametros,ages,REFERENCE_OR_STATE_CATALOG,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",deleted_at,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,"`ages_valoraciones_costos` / `ages_valoracion_costo_parametros` | Parametros de costo de gestion por cliente, entidad, servicio y rango.",index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,ages_valoraciones_costos,ages,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",deleted_at,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,"`ages_valoraciones_costos` / `ages_valoracion_costo_parametros` | Parametros de costo de gestion por cliente, entidad, servicio y rango.",index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,dav_casosprevios,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"carpeta, email, notas",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,`dav_casosprevios` | Caso previo creado desde gestion aduanera masiva o logistica.,index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,22,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
advisory-management-services,dav_tramites,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.",deleted_at,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,catalogo/semantica pendiente,,"- Los tramites quedan asociados mediante `dav_tramites`. | `dav_tramites` | Tramites asociados a solicitud/caso previo, entidad emisora, tipo y oficial.",index_archivos/asesoria-gestion/servicios-adicionales.php:35-61 | index_archivos/asesoria-gestion/components/tbl-estados.js:1-220 | index_archivos/asesoria-gestion/components/solicitud.js:1-260 | index_archivos/asesoria-gestion/components/tramite.js:1-130 | index_archivos/logistica/SolicitudesClass.php:714-850 | index_archivos/controllers/SolicitudClass.php:481-520 | index_archivos/operativos/asesoria-gestion.php:67-212 | tbl-estados.js:1-220 | solicitud.js:1-260 | tramite.js:1-130 | logistica/SolicitudesClass.php:714-850 | .data_base/asgard.sql:285-505 | operativos/asesoria-gestion.php:67-212 | tbl-estados.js:17-79 | solicitud.js:1-80 | tbl-estados.js:155-220 | solicitud.js:150-260 | .data_base/asgard.sql:390-436 | tbl-estados.js:220-260 | SolicitudClass.php:481-520,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
alicorp-albo-ocr-payment-reconciliation,dav_casos,dav,UPDATE,Entidad transaccional modificada por el flujo; sus cambios deben caracterizarse antes de refactor.,"alicorp_cierre_transito, carpeta, gestion, gestiondui, idaduana, idcasos, idcasosprevios, nodui",transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia,seguridad/autorizacion sensible,UPDATE,"- Marcado de `dav_casos.alicorp_cierre_transito=1` si el DIM OCR coincide. | | Consulta por DIM y `UPDATE dav_casos` | INFERRED_DRAFT_REVIEW_REQUIRED | | `dav_casosprevios` | Resolver solicitud aduanera y relacion con embarque. | `dav_casos` | Caso aduanero, cierre de transito y DIM construido. | `UPDATE dav_casos SET alicorp_cierre_transito=1`. | Marcar cierre | DIM coincidente | Actualiza `dav_casos`.",index_archivos/intercambioDocumental/ajax/lectura-ocr-falbo.php:1-45 | index_archivos/intercambioDocumental/ajax/lectura-ocr-falbo.php:51-82 | index_archivos/intercambioDocumental/ajax/lectura-ocr-falbo.php:91-162 | index_archivos/intercambioDocumental/ajax/lectura-ocr-falbo.php:171-177 | index_archivos/intercambioDocumental/ajax/lectura-ocr-falbo.php:183-195 | index_archivos/intercambioDocumental/ajax/lectura-ocr-falbo.php:225-347 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea | EV-SQL_QUERY-F5AD1D6FB7CE71 .data_base/asgard.sql:17821 READS access to dav_casos | EV-SQL_QUERY-21DBC002504852 .data_base/asgard.sql:17827 READS access to dav_casos | EV-SQL_QUERY-F810E95BCF97F6 .data_base/asgard.sql:17839 READS access to dav_casos | EV-SQL_QUERY-6078F1BF55EFAA .data_base/asgard.sql:17875 READS access to dav_casos | EV-SQL_QUERY-A3EEC206C5E6EE .data_base/asgard.sql:17881 READS access to dav_casos | EV-SQL_QUERY-CE70168053BD60 .data_base/asgard.sql:17887 READS access to dav_casos | EV-SQL_QUERY-510EF36FB05331 .data_base/asgard.sql:17893 READS access to dav_casosprevios | EV-SQL_QUERY-5EE6AF5366A82A .data_base/asgard.sql:17893 READS access to dav_casos | EV-SQL_QUERY-BB76D27B1C1433 .data_base/asgard.sql:17917 READS access to dav_casos,23,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
