domain,table,field,field_type,sensitivity,flow_role,semantic_description,contexts,evidence_refs,validation_status
accounting-ledger-aging-reporting,dav_concepto,descripcion,varchar(150) CHARACTER SET latin1,PERSONAL_OR_CONTACT_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_concepto`, campo opcional o nullable del dominio dav. Texto descriptivo visible para usuarios, reportes o catalogos funcionales. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(150) CHARACTER SET latin1.",Dato | Descripcion candidata | Fuente |,EV-SQL_QUERY-587F44C75E4D98 .data_base/asgard.sql:17791 READS access to dav_concepto | EV-SQL_QUERY-399DF0033E998D .data_base/asgard.sql:17821 READS access to dav_concepto | EV-SQL_QUERY-7A4AC0A78FE19F .data_base/asgard.sql:17827 READS access to dav_concepto | EV-SQL_QUERY-D39D415D584A89 .data_base/asgard.sql:17833 READS access to dav_concepto | EV-SQL_QUERY-D80F7FC6DC1EF1 .data_base/asgard.sql:17857 READS access to dav_concepto | EV-SQL_QUERY-522ACE1675D3D9 .data_base/asgard.sql:17869 READS access to dav_concepto | EV-SQL_QUERY-C7E545C151F505 .data_base/asgard.sql:17875 READS access to dav_concepto | EV-SQL_QUERY-CFD0A66DF51C7F .data_base/asgard.sql:17983 READS access to dav_concepto | EV-SQL_QUERY-03B8C88AE883A5 .data_base/asgard.sql:18413 READS access to dav_concepto | EV-SQL_QUERY-9CE529A74838D9 .data_base/asgard.sql:18458 READS access to dav_concepto | EV-SQL_QUERY-59EDA3FA877A03 .data_base/asgard.sql:18530 READS access to dav_concepto | EV-SQL_QUERY-64F81B79DD8101 .data_base/asgard.sql:18558 READS access to dav_concepto,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_concepto,factura,int,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_concepto`, campo opcional o nullable del dominio dav. Campo de negocio relacionado con factura o documento economico/comercial. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.","# Accounting Ledger Aging Reporting - Process Definition ## Estado INFERRED_DRAFT_REVIEW_REQUIRED ## Objetivo de negocio Mantener y emitir reportes contables/fiscales de soporte: libro de compras, descomposicion contable de factura/planilla por conceptos y registro mensual de ahorro/aging. | - Separacion de importes por tipo `Factura` y `Planilla`. | - Consolidacion de conceptos: tributos GA, IVA, ICE, IEHD, DUI, multas, carpeta ANB, gases, varios planilla, GDE, comision, factura ANB, otros factura y multas nota debito. | ASGARD devuelve filas separadas de factura y planilla. | ASGARD consulta facturas/planillas activas y pagos IVA/DIM.",EV-SQL_QUERY-587F44C75E4D98 .data_base/asgard.sql:17791 READS access to dav_concepto | EV-SQL_QUERY-399DF0033E998D .data_base/asgard.sql:17821 READS access to dav_concepto | EV-SQL_QUERY-7A4AC0A78FE19F .data_base/asgard.sql:17827 READS access to dav_concepto | EV-SQL_QUERY-D39D415D584A89 .data_base/asgard.sql:17833 READS access to dav_concepto | EV-SQL_QUERY-D80F7FC6DC1EF1 .data_base/asgard.sql:17857 READS access to dav_concepto | EV-SQL_QUERY-522ACE1675D3D9 .data_base/asgard.sql:17869 READS access to dav_concepto | EV-SQL_QUERY-C7E545C151F505 .data_base/asgard.sql:17875 READS access to dav_concepto | EV-SQL_QUERY-CFD0A66DF51C7F .data_base/asgard.sql:17983 READS access to dav_concepto | EV-SQL_QUERY-03B8C88AE883A5 .data_base/asgard.sql:18413 READS access to dav_concepto | EV-SQL_QUERY-9CE529A74838D9 .data_base/asgard.sql:18458 READS access to dav_concepto | EV-SQL_QUERY-59EDA3FA877A03 .data_base/asgard.sql:18530 READS access to dav_concepto | EV-SQL_QUERY-64F81B79DD8101 .data_base/asgard.sql:18558 READS access to dav_concepto,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_concepto,gde,int,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_concepto`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.","- Consolidacion de conceptos: tributos GA, IVA, ICE, IEHD, DUI, multas, carpeta ANB, gases, varios planilla, GDE, comision, factura ANB, otros factura y multas nota debito. | `dav_concepto` | Clasificadores de GDE, tributos y otros conceptos.",EV-SQL_QUERY-587F44C75E4D98 .data_base/asgard.sql:17791 READS access to dav_concepto | EV-SQL_QUERY-399DF0033E998D .data_base/asgard.sql:17821 READS access to dav_concepto | EV-SQL_QUERY-7A4AC0A78FE19F .data_base/asgard.sql:17827 READS access to dav_concepto | EV-SQL_QUERY-D39D415D584A89 .data_base/asgard.sql:17833 READS access to dav_concepto | EV-SQL_QUERY-D80F7FC6DC1EF1 .data_base/asgard.sql:17857 READS access to dav_concepto | EV-SQL_QUERY-522ACE1675D3D9 .data_base/asgard.sql:17869 READS access to dav_concepto | EV-SQL_QUERY-C7E545C151F505 .data_base/asgard.sql:17875 READS access to dav_concepto | EV-SQL_QUERY-CFD0A66DF51C7F .data_base/asgard.sql:17983 READS access to dav_concepto | EV-SQL_QUERY-03B8C88AE883A5 .data_base/asgard.sql:18413 READS access to dav_concepto | EV-SQL_QUERY-9CE529A74838D9 .data_base/asgard.sql:18458 READS access to dav_concepto | EV-SQL_QUERY-59EDA3FA877A03 .data_base/asgard.sql:18530 READS access to dav_concepto | EV-SQL_QUERY-64F81B79DD8101 .data_base/asgard.sql:18558 READS access to dav_concepto,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_concepto,nit,varchar(50) CHARACTER SET latin1,PERSONAL_OR_CONTACT_DATA,"Dato de contacto/identificacion usado para coordinacion, legalidad o notificacion.","En `dav_concepto`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(50) CHARACTER SET latin1.","# Accounting Ledger Aging Reporting - Process Definition ## Estado INFERRED_DRAFT_REVIEW_REQUIRED ## Objetivo de negocio Mantener y emitir reportes contables/fiscales de soporte: libro de compras, descomposicion contable de factura/planilla por conceptos y registro mensual de ahorro/aging. | BR-ALAR-009 | El proveedor observado en libro de compras se fija como NIT `1020511026` y razon social `PACEÑA SRL.`.",EV-SQL_QUERY-587F44C75E4D98 .data_base/asgard.sql:17791 READS access to dav_concepto | EV-SQL_QUERY-399DF0033E998D .data_base/asgard.sql:17821 READS access to dav_concepto | EV-SQL_QUERY-7A4AC0A78FE19F .data_base/asgard.sql:17827 READS access to dav_concepto | EV-SQL_QUERY-D39D415D584A89 .data_base/asgard.sql:17833 READS access to dav_concepto | EV-SQL_QUERY-D80F7FC6DC1EF1 .data_base/asgard.sql:17857 READS access to dav_concepto | EV-SQL_QUERY-522ACE1675D3D9 .data_base/asgard.sql:17869 READS access to dav_concepto | EV-SQL_QUERY-C7E545C151F505 .data_base/asgard.sql:17875 READS access to dav_concepto | EV-SQL_QUERY-CFD0A66DF51C7F .data_base/asgard.sql:17983 READS access to dav_concepto | EV-SQL_QUERY-03B8C88AE883A5 .data_base/asgard.sql:18413 READS access to dav_concepto | EV-SQL_QUERY-9CE529A74838D9 .data_base/asgard.sql:18458 READS access to dav_concepto | EV-SQL_QUERY-59EDA3FA877A03 .data_base/asgard.sql:18530 READS access to dav_concepto | EV-SQL_QUERY-64F81B79DD8101 .data_base/asgard.sql:18558 READS access to dav_concepto,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_concepto,tributos,int,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_concepto`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.","- Consolidacion de conceptos: tributos GA, IVA, ICE, IEHD, DUI, multas, carpeta ANB, gases, varios planilla, GDE, comision, factura ANB, otros factura y multas nota debito. | - Pagos de IVA/tributos para libro de compras. | `dav_concepto` | Clasificadores de GDE, tributos y otros conceptos.",EV-SQL_QUERY-587F44C75E4D98 .data_base/asgard.sql:17791 READS access to dav_concepto | EV-SQL_QUERY-399DF0033E998D .data_base/asgard.sql:17821 READS access to dav_concepto | EV-SQL_QUERY-7A4AC0A78FE19F .data_base/asgard.sql:17827 READS access to dav_concepto | EV-SQL_QUERY-D39D415D584A89 .data_base/asgard.sql:17833 READS access to dav_concepto | EV-SQL_QUERY-D80F7FC6DC1EF1 .data_base/asgard.sql:17857 READS access to dav_concepto | EV-SQL_QUERY-522ACE1675D3D9 .data_base/asgard.sql:17869 READS access to dav_concepto | EV-SQL_QUERY-C7E545C151F505 .data_base/asgard.sql:17875 READS access to dav_concepto | EV-SQL_QUERY-CFD0A66DF51C7F .data_base/asgard.sql:17983 READS access to dav_concepto | EV-SQL_QUERY-03B8C88AE883A5 .data_base/asgard.sql:18413 READS access to dav_concepto | EV-SQL_QUERY-9CE529A74838D9 .data_base/asgard.sql:18458 READS access to dav_concepto | EV-SQL_QUERY-59EDA3FA877A03 .data_base/asgard.sql:18530 READS access to dav_concepto | EV-SQL_QUERY-64F81B79DD8101 .data_base/asgard.sql:18558 READS access to dav_concepto,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_facturaplanilla,cliente,varchar(300) CHARACTER SET latin1,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_facturaplanilla`, campo opcional o nullable del dominio dav. Campo de negocio relacionado con cliente/tenant propietario de la operacion o filtro de visibilidad. Se interpreta dentro de: planilla o documento operativo/financiero generado, factura o documento economico/comercial. Tipo fisico: varchar(300) CHARACTER SET latin1.","Cliente | Limita el alcance de los reportes por sesion. | Linea de cliente. | - Cliente de sesion. | ASGARD consulta casos no anulados del cliente. | BR-ALAR-004 | Estado de cuentas/comision se filtra por cliente de sesion, linea opcional y fecha de pago DIM.",EV-SQL_QUERY-7A8D0839363E40 .data_base/asgard.sql:17695 READS access to dav_facturaplanilla | EV-SQL_QUERY-FE2F4B4D50414D .data_base/asgard.sql:17701 READS access to dav_facturaplanilla | EV-SQL_QUERY-380B7E65D6B753 .data_base/asgard.sql:17761 READS access to dav_facturaplanilla | EV-SQL_QUERY-B852A980F6E3B6 .data_base/asgard.sql:17785 READS access to dav_facturaplanilla | EV-SQL_QUERY-0E7A5CD6CC7AB3 .data_base/asgard.sql:17821 READS access to dav_facturaplanilla | EV-SQL_QUERY-CA801278D001D7 .data_base/asgard.sql:17827 READS access to dav_facturaplanilla | EV-SQL_QUERY-F0D2E0E0F20BAB .data_base/asgard.sql:17857 READS access to dav_facturaplanilla | EV-SQL_QUERY-C66C4511D9DA1C .data_base/asgard.sql:17875 READS access to dav_facturaplanilla | EV-SQL_QUERY-B97F8A0E956DAD .data_base/asgard.sql:17917 READS access to dav_facturaplanilla | EV-SQL_QUERY-80623E9DA7EE1B .data_base/asgard.sql:17941 READS access to dav_facturaplanilla | EV-SQL_QUERY-2AFCE480BC0FB0 .data_base/asgard.sql:17977 READS access to dav_facturaplanilla | EV-SQL_QUERY-D6000DFC009DCA .data_base/asgard.sql:17983 READS access to dav_facturaplanilla,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_facturaplanilla,fecha,date,BUSINESS_DATA,"Fecha/hora de evento del flujo; sirve para orden, plazo, vencimiento o auditoria.","En `dav_facturaplanilla`, campo opcional o nullable del dominio dav. Fecha de evento, hito, emision, recepcion, vencimiento o registro operacional. Se interpreta dentro de: planilla o documento operativo/financiero generado, factura o documento economico/comercial. Tipo fisico: date.","- Reporte de comision/estado de cuentas por linea y fecha de pago DIM. | - Rango de fechas. | `index_archivos/contables/comision.php` | UI de reporte por linea y fecha de pago DIM. | El usuario selecciona linea y rango de fecha de pago DIM. | BR-ALAR-004 | Estado de cuentas/comision se filtra por cliente de sesion, linea opcional y fecha de pago DIM.",EV-SQL_QUERY-7A8D0839363E40 .data_base/asgard.sql:17695 READS access to dav_facturaplanilla | EV-SQL_QUERY-FE2F4B4D50414D .data_base/asgard.sql:17701 READS access to dav_facturaplanilla | EV-SQL_QUERY-380B7E65D6B753 .data_base/asgard.sql:17761 READS access to dav_facturaplanilla | EV-SQL_QUERY-B852A980F6E3B6 .data_base/asgard.sql:17785 READS access to dav_facturaplanilla | EV-SQL_QUERY-0E7A5CD6CC7AB3 .data_base/asgard.sql:17821 READS access to dav_facturaplanilla | EV-SQL_QUERY-CA801278D001D7 .data_base/asgard.sql:17827 READS access to dav_facturaplanilla | EV-SQL_QUERY-F0D2E0E0F20BAB .data_base/asgard.sql:17857 READS access to dav_facturaplanilla | EV-SQL_QUERY-C66C4511D9DA1C .data_base/asgard.sql:17875 READS access to dav_facturaplanilla | EV-SQL_QUERY-B97F8A0E956DAD .data_base/asgard.sql:17917 READS access to dav_facturaplanilla | EV-SQL_QUERY-80623E9DA7EE1B .data_base/asgard.sql:17941 READS access to dav_facturaplanilla | EV-SQL_QUERY-2AFCE480BC0FB0 .data_base/asgard.sql:17977 READS access to dav_facturaplanilla | EV-SQL_QUERY-D6000DFC009DCA .data_base/asgard.sql:17983 READS access to dav_facturaplanilla,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_facturaplanilla,idestadofactura,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `dav_facturaplanilla`, campo opcional o nullable del dominio dav. Identificador o clave foranea candidata que referencia factura o documento economico/comercial, estado de ciclo de vida o clasificacion operacional. Se interpreta dentro de: planilla o documento operativo/financiero generado, factura o documento economico/comercial. Tipo fisico: int.",BR-ALAR-005 | Solo facturas/planillas activas con `idestadofactura=1` participan en el reporte de comision. | - Confirmar significado oficial de `idestadofactura=1`. | `Factura activa para reporte` | `dav_facturaplanilla.idestadofactura=1`. | - Confirm whether `idestadofactura=1` is the only reportable state.,EV-SQL_QUERY-7A8D0839363E40 .data_base/asgard.sql:17695 READS access to dav_facturaplanilla | EV-SQL_QUERY-FE2F4B4D50414D .data_base/asgard.sql:17701 READS access to dav_facturaplanilla | EV-SQL_QUERY-380B7E65D6B753 .data_base/asgard.sql:17761 READS access to dav_facturaplanilla | EV-SQL_QUERY-B852A980F6E3B6 .data_base/asgard.sql:17785 READS access to dav_facturaplanilla | EV-SQL_QUERY-0E7A5CD6CC7AB3 .data_base/asgard.sql:17821 READS access to dav_facturaplanilla | EV-SQL_QUERY-CA801278D001D7 .data_base/asgard.sql:17827 READS access to dav_facturaplanilla | EV-SQL_QUERY-F0D2E0E0F20BAB .data_base/asgard.sql:17857 READS access to dav_facturaplanilla | EV-SQL_QUERY-C66C4511D9DA1C .data_base/asgard.sql:17875 READS access to dav_facturaplanilla | EV-SQL_QUERY-B97F8A0E956DAD .data_base/asgard.sql:17917 READS access to dav_facturaplanilla | EV-SQL_QUERY-80623E9DA7EE1B .data_base/asgard.sql:17941 READS access to dav_facturaplanilla | EV-SQL_QUERY-2AFCE480BC0FB0 .data_base/asgard.sql:17977 READS access to dav_facturaplanilla | EV-SQL_QUERY-D6000DFC009DCA .data_base/asgard.sql:17983 READS access to dav_facturaplanilla,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_facturaplanilla,nit,varchar(50) CHARACTER SET latin1,PERSONAL_OR_CONTACT_DATA,"Dato de contacto/identificacion usado para coordinacion, legalidad o notificacion.","En `dav_facturaplanilla`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: planilla o documento operativo/financiero generado, factura o documento economico/comercial. Tipo fisico: varchar(50) CHARACTER SET latin1.","# Accounting Ledger Aging Reporting - Process Definition ## Estado INFERRED_DRAFT_REVIEW_REQUIRED ## Objetivo de negocio Mantener y emitir reportes contables/fiscales de soporte: libro de compras, descomposicion contable de factura/planilla por conceptos y registro mensual de ahorro/aging. | BR-ALAR-009 | El proveedor observado en libro de compras se fija como NIT `1020511026` y razon social `PACEÑA SRL.`.",EV-SQL_QUERY-7A8D0839363E40 .data_base/asgard.sql:17695 READS access to dav_facturaplanilla | EV-SQL_QUERY-FE2F4B4D50414D .data_base/asgard.sql:17701 READS access to dav_facturaplanilla | EV-SQL_QUERY-380B7E65D6B753 .data_base/asgard.sql:17761 READS access to dav_facturaplanilla | EV-SQL_QUERY-B852A980F6E3B6 .data_base/asgard.sql:17785 READS access to dav_facturaplanilla | EV-SQL_QUERY-0E7A5CD6CC7AB3 .data_base/asgard.sql:17821 READS access to dav_facturaplanilla | EV-SQL_QUERY-CA801278D001D7 .data_base/asgard.sql:17827 READS access to dav_facturaplanilla | EV-SQL_QUERY-F0D2E0E0F20BAB .data_base/asgard.sql:17857 READS access to dav_facturaplanilla | EV-SQL_QUERY-C66C4511D9DA1C .data_base/asgard.sql:17875 READS access to dav_facturaplanilla | EV-SQL_QUERY-B97F8A0E956DAD .data_base/asgard.sql:17917 READS access to dav_facturaplanilla | EV-SQL_QUERY-80623E9DA7EE1B .data_base/asgard.sql:17941 READS access to dav_facturaplanilla | EV-SQL_QUERY-2AFCE480BC0FB0 .data_base/asgard.sql:17977 READS access to dav_facturaplanilla | EV-SQL_QUERY-D6000DFC009DCA .data_base/asgard.sql:17983 READS access to dav_facturaplanilla,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_facturaplanilla,nro,int,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_facturaplanilla`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: planilla o documento operativo/financiero generado, factura o documento economico/comercial. Tipo fisico: int.",`dav_dosificacion` | Nro autorizacion y codigo de control de factura.,EV-SQL_QUERY-7A8D0839363E40 .data_base/asgard.sql:17695 READS access to dav_facturaplanilla | EV-SQL_QUERY-FE2F4B4D50414D .data_base/asgard.sql:17701 READS access to dav_facturaplanilla | EV-SQL_QUERY-380B7E65D6B753 .data_base/asgard.sql:17761 READS access to dav_facturaplanilla | EV-SQL_QUERY-B852A980F6E3B6 .data_base/asgard.sql:17785 READS access to dav_facturaplanilla | EV-SQL_QUERY-0E7A5CD6CC7AB3 .data_base/asgard.sql:17821 READS access to dav_facturaplanilla | EV-SQL_QUERY-CA801278D001D7 .data_base/asgard.sql:17827 READS access to dav_facturaplanilla | EV-SQL_QUERY-F0D2E0E0F20BAB .data_base/asgard.sql:17857 READS access to dav_facturaplanilla | EV-SQL_QUERY-C66C4511D9DA1C .data_base/asgard.sql:17875 READS access to dav_facturaplanilla | EV-SQL_QUERY-B97F8A0E956DAD .data_base/asgard.sql:17917 READS access to dav_facturaplanilla | EV-SQL_QUERY-80623E9DA7EE1B .data_base/asgard.sql:17941 READS access to dav_facturaplanilla | EV-SQL_QUERY-2AFCE480BC0FB0 .data_base/asgard.sql:17977 READS access to dav_facturaplanilla | EV-SQL_QUERY-D6000DFC009DCA .data_base/asgard.sql:17983 READS access to dav_facturaplanilla,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_facturasdetalle,concepto,varchar(250) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_facturasdetalle`, campo opcional o nullable del dominio dav. Texto descriptivo visible para usuarios, reportes o catalogos funcionales. Se interpreta dentro de: facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tipo fisico: varchar(250) CHARACTER SET latin1.","# Accounting Ledger Aging Reporting - Process Definition ## Estado INFERRED_DRAFT_REVIEW_REQUIRED ## Objetivo de negocio Mantener y emitir reportes contables/fiscales de soporte: libro de compras, descomposicion contable de factura/planilla por conceptos y registro mensual de ahorro/aging. | - Consolidacion de conceptos: tributos GA, IVA, ICE, IEHD, DUI, multas, carpeta ANB, gases, varios planilla, GDE, comision, factura ANB, otros factura y multas nota debito. | - Detalles de factura y conceptos contables. | ASGARD arma temporales por concepto contable. | El usuario revisa importes por concepto o exporta Excel.",EV-SQL_QUERY-6C335EEF26AC2C .data_base/asgard.sql:18304 READS access to dav_facturasdetalle | EV-SQL_QUERY-EB6DC5932871EA .data_base/asgard.sql:18340 READS access to dav_facturasdetalle | EV-SQL_QUERY-45B00841497720 .data_base/asgard.sql:19654 READS access to dav_facturasdetalle | EV-SQL_QUERY-676ACE4EAE8285 .data_base/asgard.sql:20045 READS access to dav_facturasdetalle | EV-SQL_QUERY-638191EB257C16 .data_base/asgard.sql:20423 READS access to dav_facturasdetalle | EV-SQL_QUERY-622AD5D293DC66 .data_base/asgard.sql:21158 READS access to dav_facturasdetalle | EV-SQL_QUERY-B8134640A2980E .data_base/asgard.sql:21904 READS access to dav_facturasdetalle | EV-SQL_QUERY-68A1772A4E4378 .data_base/asgard.sql:21921 READS access to dav_facturasdetalle | EV-SQL_QUERY-3C9733F993B278 .data_base/asgard.sql:23175 READS access to dav_facturasdetalle | EV-SQL_QUERY-3B3BB9A139A48C .data_base/asgard.sql:23921 READS access to dav_facturasdetalle | EV-SQL_QUERY-007DE2A4FA922C .data_base/asgard.sql:23938 READS access to dav_facturasdetalle | EV-SQL_QUERY-B474B0EA84C8BC .data_base/asgard.sql:25002 READS access to dav_facturasdetalle,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_facturasdetalle,monto,"decimal(13, 2)",FINANCIAL_OR_COMMERCIAL,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_facturasdetalle`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tipo fisico: decimal(13, 2).","Registro editable de montos mensuales por anio desde 2020 hasta el anio actual. | Usuario contable | Consulta reportes y registra montos mensuales de ahorro/aging. | - Mes, anio y monto para aging. | ASGARD carga montos desde `dav_aging`. | El usuario edita montos por mes/anio.",EV-SQL_QUERY-6C335EEF26AC2C .data_base/asgard.sql:18304 READS access to dav_facturasdetalle | EV-SQL_QUERY-EB6DC5932871EA .data_base/asgard.sql:18340 READS access to dav_facturasdetalle | EV-SQL_QUERY-45B00841497720 .data_base/asgard.sql:19654 READS access to dav_facturasdetalle | EV-SQL_QUERY-676ACE4EAE8285 .data_base/asgard.sql:20045 READS access to dav_facturasdetalle | EV-SQL_QUERY-638191EB257C16 .data_base/asgard.sql:20423 READS access to dav_facturasdetalle | EV-SQL_QUERY-622AD5D293DC66 .data_base/asgard.sql:21158 READS access to dav_facturasdetalle | EV-SQL_QUERY-B8134640A2980E .data_base/asgard.sql:21904 READS access to dav_facturasdetalle | EV-SQL_QUERY-68A1772A4E4378 .data_base/asgard.sql:21921 READS access to dav_facturasdetalle | EV-SQL_QUERY-3C9733F993B278 .data_base/asgard.sql:23175 READS access to dav_facturasdetalle | EV-SQL_QUERY-3B3BB9A139A48C .data_base/asgard.sql:23921 READS access to dav_facturasdetalle | EV-SQL_QUERY-007DE2A4FA922C .data_base/asgard.sql:23938 READS access to dav_facturasdetalle | EV-SQL_QUERY-B474B0EA84C8BC .data_base/asgard.sql:25002 READS access to dav_facturasdetalle,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_meses,mes,int,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_meses`, campo obligatorio del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Actua como clave primaria del registro. Tipo fisico: int.","- Insercion o actualizacion de `dav_aging` por mes/anio. | - Mes, anio y monto para aging. | `index_archivos/contables/agig.php` | UI editable de registro mensual por anios y meses. | El usuario abre Registro Ahorro por Mes. | ASGARD crea una tabla temporal con meses y columnas de anios desde 2020 hasta el anio actual.",EV-SQL_QUERY-83F0A1D0681908 .data_base/asgard.sql:32607 READS access to dav_meses | EV-SQL_QUERY-7A19ED8ED142B6 .data_base/asgard.sql:33104 READS access to dav_meses | EV-SQL_QUERY-623686008AE39D .data_base/asgard.sql:34238 READS access to dav_meses | EV-SQL_QUERY-BC896C78643761 .data_base/asgard.sql:35364 READS access to dav_meses | EV-SQL_QUERY-CD09AD86A2F6B6 .data_base/asgard.sql:36502 READS access to dav_meses,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
accounting-ledger-aging-reporting,dav_pagosdetalle,monto,"decimal(13, 2)",FINANCIAL_OR_COMMERCIAL,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_pagosdetalle`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: pagos o movimientos economicos, pago o movimiento economico. Tipo fisico: decimal(13, 2).","Registro editable de montos mensuales por anio desde 2020 hasta el anio actual. | Usuario contable | Consulta reportes y registra montos mensuales de ahorro/aging. | - Mes, anio y monto para aging. | ASGARD carga montos desde `dav_aging`. | El usuario edita montos por mes/anio.",EV-SQL_QUERY-BC17003CF9BEFD .data_base/asgard.sql:17827 READS access to dav_pagosdetalle | EV-SQL_QUERY-07C2F68097DAC4 .data_base/asgard.sql:17869 READS access to dav_pagosdetalle | EV-SQL_QUERY-99754B68578828 .data_base/asgard.sql:17875 READS access to dav_pagosdetalle | EV-SQL_QUERY-3CE7AA68B2AD69 .data_base/asgard.sql:17881 READS access to dav_pagosdetalle | EV-SQL_QUERY-684300BD3CFFBC .data_base/asgard.sql:17887 READS access to dav_pagosdetalle | EV-SQL_QUERY-103E2B3C0B1404 .data_base/asgard.sql:17983 READS access to dav_pagosdetalle | EV-SQL_QUERY-E623CAFED17DAA .data_base/asgard.sql:18363 READS access to dav_pagosdetalle | EV-SQL_QUERY-398A69CAC1CA16 .data_base/asgard.sql:18375 READS access to dav_pagosdetalle | EV-SQL_QUERY-03C584BBE22EF8 .data_base/asgard.sql:18408 READS access to dav_pagosdetalle | EV-SQL_QUERY-9E4098F303ED07 .data_base/asgard.sql:18453 READS access to dav_pagosdetalle | EV-SQL_QUERY-022C6952005AD1 .data_base/asgard.sql:18466 READS access to dav_pagosdetalle | EV-SQL_QUERY-9CD940EDEBD86F .data_base/asgard.sql:18499 READS access to dav_pagosdetalle,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
