table,column,data_type,nullable,default,key_role,technical_description,business_description,description_source,validation_status,business_rule,check_constraints,allowed_values,sensitivity,source,line,evidence_id
tmp_cobrosdesglosadogeneral,nro,VARCHAR(10),YES_OR_UNSPECIFIED,,,Column tmp_cobrosdesglosadogeneral.nro declared as VARCHAR(10),"En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: VARCHAR(10).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23744,DB-COLUMN-99470BC124A42F
tmp_cobrosdesglosadogeneral,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosdesglosadogeneral.monto declared as DECIMAL(13,2)","En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,23744,DB-COLUMN-96C51FA46FAF4D
tmp_cobrosdesglosadogeneral,dias,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosdesglosadogeneral.dias declared as INT,"En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23744,DB-COLUMN-E158B202EDC185
tmp_cobrosdesglosadogeneral,pedido,VARCHAR(50),YES_OR_UNSPECIFIED,,,Column tmp_cobrosdesglosadogeneral.pedido declared as VARCHAR(50),"En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: VARCHAR(50).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23744,DB-COLUMN-C991C0B72FE9BE
tmp_cobrosdesglosadogeneral,glosa,varchar(100),YES_OR_UNSPECIFIED,,,Column tmp_cobrosdesglosadogeneral.glosa declared as varchar(100),"En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Texto descriptivo visible para usuarios, reportes o catalogos funcionales. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: varchar(100).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23744,DB-COLUMN-75BB8E1A5D5DC5
tmp_cobrosdesglosadogeneral,valor,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosdesglosadogeneral.valor declared as DECIMAL(13,2)","En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,23744,DB-COLUMN-3483E6CD1E6A16
tmp_cobrosdesglosadogeneral,nodui,VARCHAR(20),YES_OR_UNSPECIFIED,,,Column tmp_cobrosdesglosadogeneral.nodui declared as VARCHAR(20),"En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: VARCHAR(20).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23744,DB-COLUMN-54A70C30A09938
tmp_cobrosdesglosadogeneral,diasmora,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosdesglosadogeneral.diasmora declared as INT,"En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23744,DB-COLUMN-B3B7FAB44F7B34
tmp_cobrosdesglosadogeneral,estado,VARCHAR(20),YES_OR_UNSPECIFIED,,,Column tmp_cobrosdesglosadogeneral.estado declared as VARCHAR(20),"En `tmp_cobrosdesglosadogeneral`, campo opcional o nullable del dominio tmp. Estado o bandera que controla si el registro esta activo, visible o en una fase concreta del proceso. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: VARCHAR(20).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23744,DB-COLUMN-CC6389813AE3CA
tmp_totalfactura,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalfactura.idfacturaplanilla declared as INT,"En `tmp_totalfactura`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: factura o documento economico/comercial. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23916,DB-COLUMN-FCF6FB7A39170F
tmp_totalfactura,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalfactura.monto declared as DECIMAL(13,2)","En `tmp_totalfactura`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: factura o documento economico/comercial. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,23916,DB-COLUMN-C3DFBB7632F7A0
tmp_totalfacturaagrupada,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalfacturaagrupada.idfacturaplanilla declared as INT,"En `tmp_totalfacturaagrupada`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: factura o documento economico/comercial. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23933,DB-COLUMN-6EE436407C80C5
tmp_totalfacturaagrupada,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalfacturaagrupada.monto declared as DECIMAL(13,2)","En `tmp_totalfacturaagrupada`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: factura o documento economico/comercial. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,23933,DB-COLUMN-407B556434CFFF
tmp_totalplanilla,idcasos,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalplanilla.idcasos declared as INT,"En `tmp_totalplanilla`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23954,DB-COLUMN-D858C1760516D9
tmp_totalplanilla,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalplanilla.monto declared as DECIMAL(13,2)","En `tmp_totalplanilla`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,23954,DB-COLUMN-EE9765D469BB8A
tmp_totalplanillatributos,idcasos,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalplanillatributos.idcasos declared as INT,"En `tmp_totalplanillatributos`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,23995,DB-COLUMN-01DBA839B38C7C
tmp_totalplanillatributos,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalplanillatributos.monto declared as DECIMAL(13,2)","En `tmp_totalplanillatributos`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,23995,DB-COLUMN-368393FDF759EA
tmp_totalplanillaotros,idcasos,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalplanillaotros.idcasos declared as INT,"En `tmp_totalplanillaotros`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24037,DB-COLUMN-F78F105F37CE23
tmp_totalplanillaotros,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalplanillaotros.monto declared as DECIMAL(13,2)","En `tmp_totalplanillaotros`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24037,DB-COLUMN-BE8CB5496AED96
tmp_totalplanillaagrupada,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalplanillaagrupada.idfacturaplanilla declared as INT,"En `tmp_totalplanillaagrupada`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24080,DB-COLUMN-D2654440786DF3
tmp_totalplanillaagrupada,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalplanillaagrupada.monto declared as DECIMAL(13,2)","En `tmp_totalplanillaagrupada`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24080,DB-COLUMN-D0D2E6CA59155B
tmp_totalplanillaagrupadatributos,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalplanillaagrupadatributos.idfacturaplanilla declared as INT,"En `tmp_totalplanillaagrupadatributos`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24100,DB-COLUMN-C6BE96BE0A8A93
tmp_totalplanillaagrupadatributos,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalplanillaagrupadatributos.monto declared as DECIMAL(13,2)","En `tmp_totalplanillaagrupadatributos`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24100,DB-COLUMN-71D1975E40EC2C
tmp_totalplanillaagrupadaotros,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalplanillaagrupadaotros.idfacturaplanilla declared as INT,"En `tmp_totalplanillaagrupadaotros`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24122,DB-COLUMN-384E7C928BC0E6
tmp_totalplanillaagrupadaotros,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalplanillaagrupadaotros.monto declared as DECIMAL(13,2)","En `tmp_totalplanillaagrupadaotros`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24122,DB-COLUMN-5C648C27D6B7D9
tmp_totalnotas,idcasos,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalnotas.idcasos declared as INT,"En `tmp_totalnotas`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24145,DB-COLUMN-A8839DBC7F44D0
tmp_totalnotas,idnotasdebito,INT,YES_OR_UNSPECIFIED,,,Column tmp_totalnotas.idnotasdebito declared as INT,"En `tmp_totalnotas`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24145,DB-COLUMN-06C05D1829BD74
tmp_totalnotas,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_totalnotas.monto declared as DECIMAL(13,2)","En `tmp_totalnotas`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24145,DB-COLUMN-DE086FC5232ED2
tmp_cobrosfacturas,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosfacturas.idfacturaplanilla declared as INT,"En `tmp_cobrosfacturas`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24164,DB-COLUMN-52CFC4F41FAD0A
tmp_cobrosfacturas,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosfacturas.monto declared as DECIMAL(13,2)","En `tmp_cobrosfacturas`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24164,DB-COLUMN-0A4B507DC039EB
tmp_cobrosfacturasagrupadas,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosfacturasagrupadas.idfacturaplanilla declared as INT,"En `tmp_cobrosfacturasagrupadas`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24181,DB-COLUMN-35B05270F9E6BB
tmp_cobrosfacturasagrupadas,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosfacturasagrupadas.monto declared as DECIMAL(13,2)","En `tmp_cobrosfacturasagrupadas`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24181,DB-COLUMN-64725831F307CC
tmp_cobrosplanillas,idcasos,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosplanillas.idcasos declared as INT,"En `tmp_cobrosplanillas`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24199,DB-COLUMN-25D8E4A9645B6C
tmp_cobrosplanillas,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosplanillas.monto declared as DECIMAL(13,2)","En `tmp_cobrosplanillas`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24199,DB-COLUMN-0305BF59BC4876
tmp_cobrosplanillastributos,idcasos,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosplanillastributos.idcasos declared as INT,"En `tmp_cobrosplanillastributos`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24216,DB-COLUMN-121DF0A6E9096C
tmp_cobrosplanillastributos,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosplanillastributos.monto declared as DECIMAL(13,2)","En `tmp_cobrosplanillastributos`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24216,DB-COLUMN-1032F9E114912E
tmp_cobrosplanillasotros,idcasos,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosplanillasotros.idcasos declared as INT,"En `tmp_cobrosplanillasotros`, campo opcional o nullable del dominio tmp. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24234,DB-COLUMN-67AC494A40EE13
tmp_cobrosplanillasotros,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosplanillasotros.monto declared as DECIMAL(13,2)","En `tmp_cobrosplanillasotros`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24234,DB-COLUMN-1BA27824A3266A
tmp_cobrosplanillasagrupadas,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosplanillasagrupadas.idfacturaplanilla declared as INT,"En `tmp_cobrosplanillasagrupadas`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24258,DB-COLUMN-20F91713200BF5
tmp_cobrosplanillasagrupadas,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosplanillasagrupadas.monto declared as DECIMAL(13,2)","En `tmp_cobrosplanillasagrupadas`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24258,DB-COLUMN-6A82FBFC0FB6D8
tmp_cobrosplanillasagrupadastributos,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosplanillasagrupadastributos.idfacturaplanilla declared as INT,"En `tmp_cobrosplanillasagrupadastributos`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24276,DB-COLUMN-264B4996FBD673
tmp_cobrosplanillasagrupadastributos,monto,"DECIMAL(13,2)",YES_OR_UNSPECIFIED,,,"Column tmp_cobrosplanillasagrupadastributos.monto declared as DECIMAL(13,2)","En `tmp_cobrosplanillasagrupadastributos`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: DECIMAL(13,2).",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,24276,DB-COLUMN-40A08C02965C43
tmp_cobrosplanillasagrupadasotros,idfacturaplanilla,INT,YES_OR_UNSPECIFIED,,,Column tmp_cobrosplanillasagrupadasotros.idfacturaplanilla declared as INT,"En `tmp_cobrosplanillasagrupadasotros`, campo opcional o nullable del dominio tmp. Identificador o clave foranea candidata que referencia planilla o documento operativo/financiero generado, factura o documento economico/comercial. Se interpreta dentro de: planilla o documento operativo/financiero generado. Tipo fisico: INT.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,24296,DB-COLUMN-75044D18EA23DA
