from,to,type,source,line,confidence,evidence_ids
FILE:index_archivos/resetpassword/ResetPassword.php,DATA:dav_reseteos_passswords_clientes,reads,index_archivos/resetpassword/ResetPassword.php,46,candidate,"[""EV-SQL_QUERY-DB8F801C992784""]"
FILE:index_archivos/resetpassword/ResetPassword.php,DATA:dav_reseteos_passswords_clientes,writes,index_archivos/resetpassword/ResetPassword.php,19,candidate,"[""EV-SQL_QUERY-E122397DFC117D""]"
FILE:index_archivos/resetpassword/js/vee-validate.js,STATE:this,sets_state,index_archivos/resetpassword/js/vee-validate.js,10845,observed,"[""EV-STATE_TRANSITION-3B3F19740B5EA5""]"
FILE:index_archivos/resetpassword/js/vue.js,STATE:new,sets_state,index_archivos/resetpassword/js/vue.js,10996,observed,"[""EV-STATE_TRANSITION-6259D986B1B314""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:ada_agentesaduana,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,561,candidate,"[""EV-SQL_QUERY-D8AC9E0063F08A""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_casosprevios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,543,candidate,"[""EV-SQL_QUERY-6C79F130D94832""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_ciudad,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,553,candidate,"[""EV-SQL_QUERY-EAB879B8D9D315""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_clientelineas,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,563,candidate,"[""EV-SQL_QUERY-86658CE7AA1FA6""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_pais,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,552,candidate,"[""EV-SQL_QUERY-68D4263CA9A083""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_pais,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,556,candidate,"[""EV-SQL_QUERY-69A343C1D25A4D""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_pais,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,557,candidate,"[""EV-SQL_QUERY-3DF1858153EFA5""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_pais,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,562,candidate,"[""EV-SQL_QUERY-65497EF738509B""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_proveedor,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,551,candidate,"[""EV-SQL_QUERY-4BB88DFA882246""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_puerto,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,554,candidate,"[""EV-SQL_QUERY-95711599A24607""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:dav_transportista,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,545,candidate,"[""EV-SQL_QUERY-05DBE3FD11A2D0""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_embarques,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,542,candidate,"[""EV-SQL_QUERY-918C72EA9C4222""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_embarquesdatos,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,544,candidate,"[""EV-SQL_QUERY-E47E3FAED422E1""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_incoterms,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,546,candidate,"[""EV-SQL_QUERY-5729D9D72F5598""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_tipocarga,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,555,candidate,"[""EV-SQL_QUERY-44B842F392FDB7""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_tipocarga,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,559,candidate,"[""EV-SQL_QUERY-AF0D1FDE34B010""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_tipoembarque,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,547,candidate,"[""EV-SQL_QUERY-3428A480A6C14C""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_tipomercancia,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,548,candidate,"[""EV-SQL_QUERY-DB6A2D011CDA07""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_tipomercanciaclase,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,549,candidate,"[""EV-SQL_QUERY-C00BE578A6C66C""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_tipomercanciaun,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,550,candidate,"[""EV-SQL_QUERY-C2CE1834E678E1""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:logis_tipoviaje,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,560,candidate,"[""EV-SQL_QUERY-29D538CCC8BF8A""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,79,candidate,"[""EV-SQL_QUERY-3CA023B8F1BF7C""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,102,candidate,"[""EV-SQL_QUERY-E81E40257BBE05""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,126,candidate,"[""EV-SQL_QUERY-455564914DDE18""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,150,candidate,"[""EV-SQL_QUERY-F57B962F929CEA""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,179,candidate,"[""EV-SQL_QUERY-F62E8C29371ABC""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,211,candidate,"[""EV-SQL_QUERY-EDF0CF7D7CC05F""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,242,candidate,"[""EV-SQL_QUERY-D3A8B2FA1FC185""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,264,candidate,"[""EV-SQL_QUERY-E857F61E0C5602""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,80,candidate,"[""EV-SQL_QUERY-72D76401AB74C3""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,103,candidate,"[""EV-SQL_QUERY-1712B1C31D7C50""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,127,candidate,"[""EV-SQL_QUERY-CA6029EA2107DD""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,151,candidate,"[""EV-SQL_QUERY-F61E302E947FE2""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,180,candidate,"[""EV-SQL_QUERY-4F5A0CA0AF5A4C""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,212,candidate,"[""EV-SQL_QUERY-7E74B70337670D""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,243,candidate,"[""EV-SQL_QUERY-90519F6DC1C4C5""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,265,candidate,"[""EV-SQL_QUERY-6D123113E6A021""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,281,candidate,"[""EV-SQL_QUERY-923C09C3BEA890""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,297,candidate,"[""EV-SQL_QUERY-0F76344EDAF9F2""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,writes,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,59,candidate,"[""EV-SQL_QUERY-CE1227BE58ED6B""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,writes,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,479,candidate,"[""EV-SQL_QUERY-F3EE588A26E86A""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_notificacionusuarios,writes,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,494,candidate,"[""EV-SQL_QUERY-A5EDBA26529A96""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_tiponotificacion,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,181,candidate,"[""EV-SQL_QUERY-FE57198E1FF30C""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_tipousuario,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,244,candidate,"[""EV-SQL_QUERY-72130D1C2605FD""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_tipousuario,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,282,candidate,"[""EV-SQL_QUERY-A543DDDCF9A5F0""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:push_tipousuario,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,298,candidate,"[""EV-SQL_QUERY-DD2E7F917A0092""]"
FILE:index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,DATA:tck_lugaresentregacarga,reads,index_archivos/servicioNotificaciones/ServicioNotificacionesClass.php,558,candidate,"[""EV-SQL_QUERY-26CBEE26996CB9""]"
FILE:index_archivos/servicioNotificaciones/ajax/enviarNotificacionesID.php,DATA:dav_clienteusuarios,reads,index_archivos/servicioNotificaciones/ajax/enviarNotificacionesID.php,33,candidate,"[""EV-SQL_QUERY-E2BD506A14BD17""]"
FILE:index_archivos/servicioNotificaciones/pusherlibs.php,DATA:ada_clienteagenteaduana,reads,index_archivos/servicioNotificaciones/pusherlibs.php,22,candidate,"[""EV-SQL_QUERY-FA6AFB0188EA45""]"
FILE:index_archivos/servicioNotificaciones/pusherlibs.php,DATA:dav_clientetransportista,reads,index_archivos/servicioNotificaciones/pusherlibs.php,14,candidate,"[""EV-SQL_QUERY-7E073386C91CA3""]"
FILE:index_archivos/servicioNotificaciones/pusherlibs.php,DATA:ges_clientegestortransporte,reads,index_archivos/servicioNotificaciones/pusherlibs.php,30,candidate,"[""EV-SQL_QUERY-69D6D23E472701""]"
FILE:index_archivos/size-intercambio-documental.php,DATA:logis_embarques,reads,index_archivos/size-intercambio-documental.php,8,candidate,"[""EV-SQL_QUERY-CF4ABC71B6F55E""]"
FILE:index_archivos/solicitud.php,DATA:dav_division,reads,index_archivos/solicitud.php,651,candidate,"[""EV-SQL_QUERY-3D685C485FCC41""]"
FILE:index_archivos/solicitud.php,DATA:dav_proveedorcoordinador,reads,index_archivos/solicitud.php,650,candidate,"[""EV-SQL_QUERY-990BBFB1ADB6E2""]"
FILE:index_archivos/solicitud.php,DATA:dav_usuario,reads,index_archivos/solicitud.php,648,candidate,"[""EV-SQL_QUERY-43F806D9F08CD8""]"
FILE:index_archivos/solicitud.php,DATA:dav_usuario,reads,index_archivos/solicitud.php,659,candidate,"[""EV-SQL_QUERY-D1C261FCA4D1D7""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:dav_cliente,reads,index_archivos/tracking/OperadorTransporteClass.php,126,candidate,"[""EV-SQL_QUERY-EDE6AC72F4C7C6""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:dav_cliente,reads,index_archivos/tracking/OperadorTransporteClass.php,188,candidate,"[""EV-SQL_QUERY-A56FA1F1E04160""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:dav_proveedor,reads,index_archivos/tracking/OperadorTransporteClass.php,134,candidate,"[""EV-SQL_QUERY-6DBE0589EB18BD""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:dav_transportista,reads,index_archivos/tracking/OperadorTransporteClass.php,56,candidate,"[""EV-SQL_QUERY-F032E5F232F57E""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:dav_transportista,writes,index_archivos/tracking/OperadorTransporteClass.php,69,candidate,"[""EV-SQL_QUERY-AD7F32A2C247B3""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:dav_unidad,reads,index_archivos/tracking/OperadorTransporteClass.php,230,candidate,"[""EV-SQL_QUERY-603C8B949BE7D7""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:dav_vehiculosprevios,reads,index_archivos/tracking/OperadorTransporteClass.php,255,candidate,"[""EV-SQL_QUERY-32F0A2ED2EB400""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:logis_embarques,reads,index_archivos/tracking/OperadorTransporteClass.php,125,candidate,"[""EV-SQL_QUERY-1AE2A7EE4BD67E""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:logis_embarques,reads,index_archivos/tracking/OperadorTransporteClass.php,187,candidate,"[""EV-SQL_QUERY-D7A61C0D6C9434""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:logis_tipomercancia,reads,index_archivos/tracking/OperadorTransporteClass.php,190,candidate,"[""EV-SQL_QUERY-6E5BB8A4CF8A23""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:prov_clientes_proveedores,reads,index_archivos/tracking/OperadorTransporteClass.php,231,candidate,"[""EV-SQL_QUERY-CB53F2824354DC""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/OperadorTransporteClass.php,119,candidate,"[""EV-SQL_QUERY-04145BD1CBD335""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/OperadorTransporteClass.php,180,candidate,"[""EV-SQL_QUERY-0FDCF1BBAAD556""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/OperadorTransporteClass.php,253,candidate,"[""EV-SQL_QUERY-C92425D0AF6FAA""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_carga,reads,index_archivos/tracking/OperadorTransporteClass.php,228,candidate,"[""EV-SQL_QUERY-3D701148E74B7F""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_carga,reads,index_archivos/tracking/OperadorTransporteClass.php,254,candidate,"[""EV-SQL_QUERY-D6F9334AABFFF5""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_empresa_transporte,reads,index_archivos/tracking/OperadorTransporteClass.php,124,candidate,"[""EV-SQL_QUERY-49BA2BFEBE1F55""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_empresa_transporte,reads,index_archivos/tracking/OperadorTransporteClass.php,200,candidate,"[""EV-SQL_QUERY-FCBCCF4733F459""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_eventos,reads,index_archivos/tracking/OperadorTransporteClass.php,304,candidate,"[""EV-SQL_QUERY-F27956664730F2""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_eventos,reads,index_archivos/tracking/OperadorTransporteClass.php,568,candidate,"[""EV-SQL_QUERY-730B2A3AD1E6F3""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_imagenes,reads,index_archivos/tracking/OperadorTransporteClass.php,335,candidate,"[""EV-SQL_QUERY-8241F54930B7D0""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_imagenes,reads,index_archivos/tracking/OperadorTransporteClass.php,361,candidate,"[""EV-SQL_QUERY-DF6BCD48F9326D""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_localizaciones,reads,index_archivos/tracking/OperadorTransporteClass.php,252,candidate,"[""EV-SQL_QUERY-1815AC9326D82E""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_localizaciones,reads,index_archivos/tracking/OperadorTransporteClass.php,267,candidate,"[""EV-SQL_QUERY-C9D87EB604510B""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_operadorestransporte,reads,index_archivos/tracking/OperadorTransporteClass.php,15,candidate,"[""EV-SQL_QUERY-FBD97875966F96""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_operadorestransporte,reads,index_archivos/tracking/OperadorTransporteClass.php,121,candidate,"[""EV-SQL_QUERY-8C9DAE3698762F""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_operadorestransporte,reads,index_archivos/tracking/OperadorTransporteClass.php,182,candidate,"[""EV-SQL_QUERY-BCBA273FD553F8""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_operadorestransporte,writes,index_archivos/tracking/OperadorTransporteClass.php,27,candidate,"[""EV-SQL_QUERY-D459C2CB62C1F9""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_orden_viaje,reads,index_archivos/tracking/OperadorTransporteClass.php,189,candidate,"[""EV-SQL_QUERY-E5F964E0596685""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrareventos,reads,index_archivos/tracking/OperadorTransporteClass.php,303,candidate,"[""EV-SQL_QUERY-025D7119B28F45""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrareventos,reads,index_archivos/tracking/OperadorTransporteClass.php,394,candidate,"[""EV-SQL_QUERY-C8CBC16AE1FD84""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrareventos,reads,index_archivos/tracking/OperadorTransporteClass.php,422,candidate,"[""EV-SQL_QUERY-0DE17797212712""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrareventos,reads,index_archivos/tracking/OperadorTransporteClass.php,468,candidate,"[""EV-SQL_QUERY-03028AAC8E40AF""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrarincidentes,reads,index_archivos/tracking/OperadorTransporteClass.php,300,candidate,"[""EV-SQL_QUERY-9F4BAF4369FA8D""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrarincidentes,reads,index_archivos/tracking/OperadorTransporteClass.php,317,candidate,"[""EV-SQL_QUERY-89FD67BCF07523""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrarincidentes,reads,index_archivos/tracking/OperadorTransporteClass.php,430,candidate,"[""EV-SQL_QUERY-9E5AB0CF064576""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_registrarincidentes,reads,index_archivos/tracking/OperadorTransporteClass.php,485,candidate,"[""EV-SQL_QUERY-21A7183F6B3FEE""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_trackeo,reads,index_archivos/tracking/OperadorTransporteClass.php,130,candidate,"[""EV-SQL_QUERY-A18125F3977519""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_trackeo,reads,index_archivos/tracking/OperadorTransporteClass.php,133,candidate,"[""EV-SQL_QUERY-63229B8528CB48""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_trackeo,reads,index_archivos/tracking/OperadorTransporteClass.php,195,candidate,"[""EV-SQL_QUERY-6DC62F335C7C03""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_trackeo,reads,index_archivos/tracking/OperadorTransporteClass.php,199,candidate,"[""EV-SQL_QUERY-894F437846F492""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_trackeo,reads,index_archivos/tracking/OperadorTransporteClass.php,403,candidate,"[""EV-SQL_QUERY-768C0D16F31774""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_trackeo,reads,index_archivos/tracking/OperadorTransporteClass.php,451,candidate,"[""EV-SQL_QUERY-8AF56D6A4DF94C""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_transportista,reads,index_archivos/tracking/OperadorTransporteClass.php,122,candidate,"[""EV-SQL_QUERY-11924CECAF5F95""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_transportista,reads,index_archivos/tracking/OperadorTransporteClass.php,123,candidate,"[""EV-SQL_QUERY-F7EF383BD44DC0""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_transportista,reads,index_archivos/tracking/OperadorTransporteClass.php,183,candidate,"[""EV-SQL_QUERY-E97909423658CF""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:tck_transportista,reads,index_archivos/tracking/OperadorTransporteClass.php,185,candidate,"[""EV-SQL_QUERY-3C590D30FD6519""]"
FILE:index_archivos/tracking/OperadorTransporteClass.php,DATA:v_tck_infoviajecliente,reads,index_archivos/tracking/OperadorTransporteClass.php,281,candidate,"[""EV-SQL_QUERY-7F0AFE2DF0052F""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_cliente,reads,index_archivos/tracking/ReporteViajesClass.php,52,candidate,"[""EV-SQL_QUERY-0B3273736F4682""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_cliente,reads,index_archivos/tracking/ReporteViajesClass.php,104,candidate,"[""EV-SQL_QUERY-176B4470A79B61""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_cliente,reads,index_archivos/tracking/ReporteViajesClass.php,198,candidate,"[""EV-SQL_QUERY-F1D70C88C9EFED""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_cliente,reads,index_archivos/tracking/ReporteViajesClass.php,215,candidate,"[""EV-SQL_QUERY-83BE01ECBD0375""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_cliente,reads,index_archivos/tracking/ReporteViajesClass.php,232,candidate,"[""EV-SQL_QUERY-6222E055C099F2""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_cliente,reads,index_archivos/tracking/ReporteViajesClass.php,262,candidate,"[""EV-SQL_QUERY-5470D9AC232497""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_clientetransportista,reads,index_archivos/tracking/ReporteViajesClass.php,245,candidate,"[""EV-SQL_QUERY-B5B5B26746BFB7""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_proveedor,reads,index_archivos/tracking/ReporteViajesClass.php,53,candidate,"[""EV-SQL_QUERY-204E9095710002""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:dav_transportista,reads,index_archivos/tracking/ReporteViajesClass.php,260,candidate,"[""EV-SQL_QUERY-E0D6B42B194BBD""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:logis_embarques,reads,index_archivos/tracking/ReporteViajesClass.php,51,candidate,"[""EV-SQL_QUERY-576269B960DBE6""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:logis_embarques,reads,index_archivos/tracking/ReporteViajesClass.php,103,candidate,"[""EV-SQL_QUERY-B849ED407ACB29""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:logis_embarques,reads,index_archivos/tracking/ReporteViajesClass.php,197,candidate,"[""EV-SQL_QUERY-2DF1C98297D44B""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:logis_embarques,reads,index_archivos/tracking/ReporteViajesClass.php,214,candidate,"[""EV-SQL_QUERY-914E0F84CC51A0""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:logis_embarques,reads,index_archivos/tracking/ReporteViajesClass.php,231,candidate,"[""EV-SQL_QUERY-76ADC5BF154C6D""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:logis_embarques,reads,index_archivos/tracking/ReporteViajesClass.php,261,candidate,"[""EV-SQL_QUERY-F56D77FDC0D74D""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/ReporteViajesClass.php,50,candidate,"[""EV-SQL_QUERY-CCA94DFEBCBE65""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/ReporteViajesClass.php,102,candidate,"[""EV-SQL_QUERY-7D5773356906C4""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/ReporteViajesClass.php,196,candidate,"[""EV-SQL_QUERY-5106EDE4CE6EB5""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/ReporteViajesClass.php,213,candidate,"[""EV-SQL_QUERY-32854B86747EFE""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/ReporteViajesClass.php,230,candidate,"[""EV-SQL_QUERY-CC5EA8E0DDE666""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_asignacion_viaje,reads,index_archivos/tracking/ReporteViajesClass.php,259,candidate,"[""EV-SQL_QUERY-AF30932E01EAAF""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_empresa_transporte,reads,index_archivos/tracking/ReporteViajesClass.php,54,candidate,"[""EV-SQL_QUERY-4F47B5D41A5374""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_eventos,reads,index_archivos/tracking/ReporteViajesClass.php,145,candidate,"[""EV-SQL_QUERY-81D46AECE38446""]"
FILE:index_archivos/tracking/ReporteViajesClass.php,DATA:tck_eventos,reads,index_archivos/tracking/ReporteViajesClass.php,165,candidate,"[""EV-SQL_QUERY-99520D2001A1AD""]"
